RegionID,SizeRank,RegionName,RegionType,HouseType,State,City,Metro,CountyName,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22
269071,362,Little Haiti,Neighborhood,2 bd,FL,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,90006,89987,89380,89379,89567,90492,90183,90274,90899,91316,91597,89774,89228,88380,89743,91409,92508,94064,95842,97732,98691,99706,101138,102367,102240,102434,102589,102889,104280,106188,109367,111529,112849,113685,114331,116316,119259,121701,123356,124886,125783,126904,126264,126908,128415,130837,132739,133473,134760,136406,139326,141625,145166,148068,152126,155917,160201,164750,169220,174342,178512,181695,183068,184585,188422,195162,201806,208866,215435,221208,225197,228367,232844,236848,241838,247028,252625,257318,262540,267443,271982,274448,278305,282056,284736,285588,284576,285093,285891,286086,285863,284544,282484,280498,278063,275237,269672,263184,258345,252789,246227,236860,227997,220332,214218,207217,199303,191974,186100,181960,177393,171647,165836,158829,154962,149941,148353,145520,140872,134550,129706,129301,129513,128623,126864,124333,122911,118961,114186,107091,102618,99156,97382,95099,93694,92559,91918,91272,91307,90750,90547,89909,89382,88947,88355,87229,84932,84244,84015,85043,85186,85680,86391,86091,87029,86617,88056,89542,91228,92457,93781,96944,101322,105225,108199,109290,111152,111854,111951,111380,113308,115904,117654,120275,122533,127572,131524,135729,138804,143293,148412,151903,154119,157183,161162,164397,165006,166902,170420,176505,182027,186903,188733,188893,188999,189808,190945,191521,193048,196274,199497,203394,207741,213323,218015,220226,221434,223676,226491,229943,230553,233705,233800,238260,239192,241500,239609,240000,240825,243492,246458,248130,249150,249489,252150,257808,264105,268199,271285,273369,275675,276257,276963,277502,277346,277224,276186,278112,279725,283769,286367,290542,292516,293122,292188,292172,291778,291957,291704,294655,297584,303733,311339,318966,326014,330265,335935,341143,348517,356727,365360,375061,382115,389440,395346,403630,410945,418002,428940,443079
55477,513,Brickell,Neighborhood,2 bd,FL,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,254569,255484,256324,258341,260066,262006,263516,264685,265878,267118,268916,271011,273014,275384,277065,279183,281688,285318,289519,293993,298371,302250,305763,309004,312661,316325,320143,323751,327203,330674,334397,338048,341210,344308,347227,351832,356489,361203,365424,369965,373664,375705,376629,378122,380814,383097,386068,387891,391051,393807,398165,401680,406121,409948,414885,420201,426028,432856,439697,447740,454640,461516,467473,473759,483209,495094,507829,519759,532496,543926,553133,560604,569874,577949,588672,599599,611628,619968,627295,632185,635526,636515,638649,639856,638354,636532,633068,632302,630166,627563,623767,618892,612290,607405,600216,595375,581377,567622,551258,537208,524668,513852,504182,490412,473100,456574,441891,428059,415861,406871,399927,392752,386029,382050,377000,372470,368294,366967,364831,362028,361616,363026,365439,367429,368164,366747,364701,362911,361353,358167,355789,356254,356195,356258,355615,356296,358061,358327,359661,359817,361890,364482,369101,371959,376165,377223,379765,381665,384140,387415,390076,394713,400152,405666,410982,415000,420017,426588,435177,444804,451527,456258,460838,466427,472076,477375,485466,494173,501689,504280,504989,505768,508296,512033,514460,515952,516283,517779,518857,520495,520287,520577,519889,520492,521112,521794,521585,520229,518756,516848,517226,517434,518857,518892,518897,517478,515047,513282,512144,510706,507683,505591,503940,502578,499781,497135,494345,492078,490586,489223,487215,486093,484861,484984,482583,482415,480906,481417,480794,480394,479754,477823,476901,474944,475296,474444,475173,473429,472352,470307,469621,468447,467051,465501,464221,462051,459986,458034,456710,455281,453572,454965,454412,453094,449209,446896,446689,448523,451883,454781,456572,458153,459854,461329,464562,466921,472360,478028,486562,494774,504740,514333,524541,535441,547812,559205,572120,584580,603285,623450
269093,518,Liberty City,Neighborhood,2 bd,FL,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,97840,97029,97666,98501,100407,101664,102956,104170,104943,105109,104982,105214,106270,106534,107626,108138,109321,110015,111221,112829,113827,113962,114489,114490,114578,113826,114170,114158,114487,114848,116405,118142,119265,120476,121848,123415,125144,126164,127882,129913,132812,134694,135509,137052,138857,139790,139952,140141,142431,143371,146317,148557,152450,156422,159759,163882,167052,171258,174618,177645,180534,183031,185899,188322,193096,198930,205197,210311,215575,220761,225125,228873,233098,236367,240601,244486,249168,252279,255434,258064,259976,261427,263636,266631,268595,270209,270901,272535,272719,271871,270981,271050,270604,269767,267322,266485,261390,257016,250209,245461,239766,234122,227076,219827,211115,203326,197653,192405,185903,175848,166106,158703,153279,148563,144134,137696,132460,126789,124409,122028,119316,117554,115218,113825,111422,109543,107638,104632,100240,95349,91800,88798,86731,83690,81898,80174,79104,77749,76691,75090,72637,70789,69626,70176,70897,71169,71539,71240,70537,69730,70185,71965,73455,72946,71558,70192,70461,71795,72880,73892,73518,74116,74259,75229,76327,77984,80094,80535,80311,78879,78250,79093,81016,84343,85430,86474,86917,88786,89826,91460,91813,92830,92293,92251,92820,94210,94871,94543,94791,96084,98997,101488,103541,106416,109623,113746,114592,115195,115436,118531,123235,128506,132390,134926,136909,138825,141355,144970,149516,152721,154436,155953,158903,163193,166272,168258,168011,168984,170626,173917,177355,179251,182258,184157,187896,191839,196734,199935,202601,204722,207617,209680,211029,212168,213286,215000,216797,219114,219811,221261,222407,225870,229638,232315,234586,235254,237838,242160,247235,251361,251996,254909,259419,264317,268152,267361,269959,271649,276370,280457,285319,291975,297134,303845,311092,320288,329568,337199,344924,352168
623416,547,Flamingo Lummus,Neighborhood,2 bd,FL,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,168992,170311,171720,174496,177521,180503,182819,184204,185873,187299,188499,190500,193543,196516,197968,199484,201459,203563,205832,208921,212274,215196,218157,222261,226135,230784,233982,237436,240164,243364,246876,250140,252250,253884,255932,259061,262617,264764,267472,269921,272501,274469,275976,277807,281333,284873,289489,291804,295176,297647,300773,303738,306402,309056,312319,316612,321488,325219,330161,336090,342236,347856,353313,359070,367586,378607,391560,402836,413551,421852,428676,434525,441615,448054,455895,464644,473844,480447,485687,489351,492294,493855,496705,498113,497542,496786,493977,493023,490210,489082,486313,483616,478410,475204,470235,467232,456933,446161,433663,424263,415920,408533,402517,392894,381538,370652,364184,356520,348901,341124,336623,331312,324963,320590,315447,312277,308937,306666,301949,295092,291597,291763,293368,294594,295215,295104,294078,292619,291357,289174,288141,291567,294059,295627,293934,293662,292545,291235,289678,289801,291770,295505,299658,301299,303139,303536,304906,306288,310191,313107,316726,318411,322186,327179,331565,335117,338067,345114,352601,360243,364147,368239,371325,375575,378671,382699,388227,394925,399713,402136,403271,406333,408880,412638,415971,421030,425389,429755,430953,432337,432371,432710,430739,428449,428815,430827,432855,433597,434692,435945,438857,441583,443992,442807,441397,440216,440009,439906,439213,439219,438382,437402,434745,433631,432067,431694,429096,426798,425364,423203,421727,419867,418794,417872,416690,416903,414972,413165,411895,412700,414040,413373,412223,410199,408328,406103,405746,403788,403414,401165,401725,400243,399998,400179,401013,401129,398270,397037,395008,394720,392691,392548,391991,392515,389678,386006,383139,382535,384845,385606,386749,386648,388655,391964,398013,401499,406311,410043,416657,421059,427352,430722,436197,441186,448576,454077,464434,473830,487807,499179
269014,714,Hollywood Hills,Neighborhood,2 bd,FL,Hollywood,Miami-Fort Lauderdale-West Palm Beach,Broward County,75504,75505,75731,76197,76731,77182,77658,78540,79535,80586,81422,82316,82843,83412,84523,85819,87168,88158,89383,91072,92958,95133,96548,97727,98460,99551,100320,101713,103248,104926,106471,107790,109156,110533,112266,113950,115269,116258,117707,118858,120423,121794,123859,125718,127945,129972,131908,133374,134891,136403,138142,140306,143126,146263,149417,152731,156205,159163,161990,164713,167720,171082,175136,178951,182748,186126,190883,195874,201016,205519,209651,212987,215275,216601,218344,221825,224909,228423,229372,230561,229260,229002,228528,228638,228750,228339,227735,225725,223978,221596,218840,214879,211928,209010,205765,201579,197485,194211,189585,185251,180121,176431,170863,165722,161032,156447,152486,147946,146949,145187,143291,139431,136083,133060,131150,127550,124618,121197,118849,116082,113691,112409,111521,110772,110091,109534,108864,107771,105669,103181,100327,98778,97622,98020,98092,98055,97385,96714,96336,96302,96875,96892,97117,96472,96193,96073,97035,98530,99297,99990,100351,101510,102344,103484,105736,109006,111940,113499,114650,116472,118937,121081,122752,125075,128009,131841,135386,138727,141367,142939,144072,143923,144204,143414,144070,144757,146393,146770,145866,145231,145823,147561,148345,148609,148612,149567,150535,151372,151974,153505,155699,158122,159504,160590,161278,161751,162667,164055,165705,167222,168230,169852,171153,172753,172988,173238,173325,175068,175989,176653,176870,178154,179301,180805,181978,183560,183499,183315,183488,183847,184629,185369,186688,187578,187993,188521,189315,190571,191693,192444,192422,192493,192439,192537,192391,192285,192513,193308,193894,194689,195490,196116,197071,198642,200743,201864,201629,201479,201825,203213,205361,207720,209575,211477,214213,217471,221117,224695,229554,234344,239182,242969,246719,250573,255155,259373,264009,270749,277943,285086
276165,748,Wynwood - Edgewater,Neighborhood,2 bd,FL,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,161166,161997,162882,164672,166061,167041,168286,170198,173580,176729,179582,182545,185371,188339,191850,195431,199537,203142,207415,211029,214524,217064,219918,222259,226012,228415,230375,233284,238580,244066,247602,251023,254910,260823,265675,271590,276909,283098,287767,292245,295142,298124,299333,301805,306191,310979,315557,317968,320759,324330,329283,333524,336155,339427,344757,352072,358276,363616,369139,375756,382932,389804,396005,402341,410577,420288,430264,440224,450859,459861,466414,472865,482541,492567,504186,515991,527036,533957,538427,541469,543135,542576,543075,543473,542514,541467,537580,533708,527128,519980,513578,506818,499274,491589,482908,476615,463369,451374,436056,426561,420232,414884,408783,397037,386580,376523,368488,358019,357872,360743,366527,360544,351270,342719,337278,334692,328223,320976,310522,305230,298161,293538,290100,287976,285579,280331,277240,274590,274760,274147,275123,276078,276517,275084,272529,270722,269567,269525,272106,275465,278691,280918,283549,284943,287188,290596,296138,303712,309812,317387,323952,330426,337654,344534,355681,366290,374055,379413,384071,392243,399519,405742,410464,415179,419299,423694,430387,437115,442863,444908,446543,447994,450599,454203,457451,459820,461665,466074,469635,472709,471978,470406,468439,469111,471805,473646,472870,471228,471668,472547,476864,480383,485855,487978,488687,488518,487696,489001,490043,491763,491045,490287,488788,488171,484781,481742,478185,476850,475393,473770,470182,466996,463412,462418,459797,458968,456581,455252,453110,452765,453227,452907,451952,448840,447607,445123,444541,441667,440739,439626,437861,435640,435482,438263,440443,439654,437231,435102,432239,429581,426512,427580,427264,426239,424136,422562,423523,424720,428441,431283,432920,434422,436907,440438,445886,449707,455938,462183,470942,479142,488255,497036,506280,516369,527237,537771,550149,563679,583480,604355
269015,759,Hollywood Lakes,Neighborhood,2 bd,FL,Hollywood,Miami-Fort Lauderdale-West Palm Beach,Broward County,124235,124600,125293,126588,127810,128764,129550,130423,131304,132570,133858,135091,135658,136425,137823,139344,141049,143250,145512,148858,151755,155497,157891,160396,162330,164811,166052,168353,169820,170958,171776,172746,174910,176773,178665,180363,181553,182852,185333,187705,190872,193421,196609,199248,201774,204348,207140,209821,212750,215845,218971,221955,226061,231129,236548,241811,246383,250500,254163,258034,261651,265196,270008,275956,282544,288933,295301,301678,307625,314451,320608,326727,330010,332486,334344,339296,344913,351835,356355,359881,361661,362896,363955,363163,361670,357446,353045,348351,345066,340546,333635,325170,317141,310989,304766,298160,290670,283843,275236,268461,260765,255662,247633,240946,235382,229728,225456,220525,219376,218095,217637,215886,211672,206901,201966,198841,196698,196949,196349,195746,194727,195900,196105,194188,192910,191898,192783,192083,190304,187688,185307,184096,183526,183098,182721,181135,178641,176161,174840,175663,176797,177226,177074,176705,176040,175554,176164,179156,181114,181548,180869,181319,182997,184337,186030,189022,192277,195782,198591,202707,207153,210635,214108,217419,220773,222509,225078,228502,232599,235532,238579,239674,241462,242013,244365,244821,246717,247333,247179,247593,249093,252502,253247,254121,253682,254803,255932,257892,259181,260245,261268,262135,262523,262752,263085,263406,265868,269287,272731,274986,275932,277142,278818,280826,281585,281590,281459,283408,284191,285961,287600,289648,290819,291572,293157,294480,295764,296091,297229,296836,297612,298673,300358,300953,300299,300307,301086,302070,303002,303251,303623,303535,303713,304925,305504,305505,306125,308095,309881,310049,310714,311057,312050,313237,314513,315292,314437,315613,317929,322672,326678,329950,331970,334340,337408,340734,345679,351902,359312,366480,372989,379333,385699,392565,400912,409888,420810,434374,448888,462928
126055,791,Sandalfoot Cove,Neighborhood,2 bd,FL,Boca Raton,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,88989,89274,89581,90128,90661,91078,91614,92102,92618,93102,93573,94140,94545,94935,95556,96397,97367,98248,99179,100398,101724,103141,104141,105080,105901,106765,107878,109056,110437,111511,112801,114267,115697,116971,118216,119631,120984,122211,123532,124984,126623,128222,129763,131424,132966,134557,136159,138085,140329,142096,144007,145788,148305,150573,153141,155567,158286,161050,163886,166826,169188,171651,174595,178689,182832,187020,191996,196754,200895,203494,206549,209023,212448,215117,218303,221927,225647,228981,230159,230902,231319,231650,231415,230882,229817,228702,227141,225201,222971,220478,217320,213188,209012,205102,202451,199133,195229,190899,186272,182864,179325,175855,171214,166252,161454,156730,151137,146576,140980,137189,132781,129478,125496,122231,119583,117134,115059,113398,111171,108509,105906,104611,103825,103241,101983,100707,99372,98514,97656,96865,95922,94436,92907,91549,90256,89402,88532,87500,86191,85344,84703,84109,83598,83417,83573,83590,84049,84604,85240,85741,86236,86873,87753,88641,90045,91715,93821,95249,96357,97355,98424,99527,100673,102417,104465,106934,109340,111391,113437,115373,117352,118493,119694,120830,122500,124167,125091,125656,126134,127475,128698,129381,130331,131031,131820,131860,132590,133113,134273,135235,136496,137512,138546,139362,139822,140144,140495,141494,142651,143608,144010,144667,146044,147904,149431,150747,151542,152036,152565,153142,153923,154796,156245,157447,158229,158701,159623,161189,162586,163316,164059,164902,166168,167043,167581,168143,168951,169894,170749,171115,172074,172468,172815,172763,173166,173106,172822,172925,173508,174084,175004,176327,177427,177834,178070,178421,179447,180627,182405,183631,184794,186186,187537,189015,190586,192858,195906,199683,203730,207972,212635,217949,223225,227702,232574,236655,244756,252442,263057,270266
407493,899,North Shore,Neighborhood,2 bd,FL,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,150654,151319,151474,152043,152606,152908,153702,154110,155040,155333,156091,157471,159021,160314,161500,163219,165369,167488,169785,172271,175073,177898,180467,182705,184661,186746,189107,191634,194661,198319,202146,205596,208045,210205,211901,214798,218000,221632,225081,229081,232623,235217,236960,239007,241590,244225,246837,249009,251535,254036,257397,260516,264278,267900,272409,278107,284271,289882,294454,299487,305320,311095,316393,321552,329164,338401,347724,356293,365497,373839,379962,384711,390216,396152,403652,411800,419241,423587,427330,430097,431413,430867,430896,431398,430452,429822,427357,426523,423212,419349,413820,410421,406438,404587,399718,397500,389249,381456,370991,362441,356370,351337,346883,337638,327749,319720,314048,307282,299639,292113,286948,281555,276935,272400,268539,266944,265174,264312,258243,253282,248942,248691,247747,246086,244775,243014,241290,238038,235178,232023,231081,233516,234934,235919,234536,235385,236699,237590,238112,238059,238566,238998,239653,238933,240143,241866,246481,250777,255321,259087,263141,266274,269271,271634,274786,276572,278995,282205,287350,292423,296777,301215,305321,310796,315935,320837,328137,335284,343797,347643,349023,348056,346931,347441,349426,351762,354799,358209,361138,364017,366282,370150,372846,375611,375226,375857,374648,375353,376921,378173,381680,383609,386698,387500,389033,390506,390988,390826,391169,392825,394664,394258,395095,396119,397291,395912,392227,389485,386871,385491,384819,384711,386153,386311,385417,383670,382088,381366,380675,379920,379383,378657,378571,377246,376011,374749,375939,375417,375120,373716,372924,371398,368105,367152,366186,366979,366121,366438,365345,364532,361838,361634,360336,360200,359250,358061,358113,358586,361265,363678,365829,367915,371010,374048,378235,379587,383653,387745,394708,399403,404838,409359,415546,423666,433134,441323,454074,466832,485777,501241
268899,1020,Boulevard Heights,Neighborhood,2 bd,FL,Hollywood,Miami-Fort Lauderdale-West Palm Beach,Broward County,91281,91517,91745,92591,93342,94194,94616,94913,95312,95931,96653,97308,97499,98259,99817,101867,104258,106312,108683,111110,113426,115587,117534,120004,122320,123972,124259,124544,124887,125024,124923,125506,126669,128154,129275,130696,131960,132979,134649,136585,138877,140753,142935,145117,147220,149033,150613,152099,153588,155059,156545,158339,160779,163545,166184,169255,172337,175340,177789,180459,183244,186750,191539,196776,202297,207275,213882,220944,228157,234551,239490,244136,246906,250021,252635,257778,262783,268585,272226,275266,277085,278224,279737,279792,280141,279499,279051,277228,275511,272574,268104,262404,257535,255070,251596,247014,241270,236856,231120,225481,217628,211331,202874,195289,188051,181872,175466,169147,163416,158176,153336,148873,144325,139505,135761,132894,130790,129874,130244,131393,131516,132107,132520,133867,134951,135369,135384,134361,133361,131589,130032,128708,128043,126844,125311,123356,122305,121710,121784,121818,121712,120893,121032,121429,122465,123438,124462,125398,126244,126853,127601,128416,129604,130364,130572,131427,133671,136382,138725,140371,141766,143177,144826,146447,147986,149670,152031,154740,157191,159420,162254,163895,165504,166244,168394,169959,171447,172340,173052,174028,175298,177312,177726,178115,178356,180750,182813,184756,185982,187119,189144,190945,193232,194699,196518,198141,200475,202771,204729,206503,207783,209583,210862,212694,213406,214359,215262,218534,222031,225301,227940,230493,233087,235089,236670,238079,239696,241426,244645,246913,249797,251475,253721,256107,258351,260580,263320,266061,268553,269438,270431,271358,271981,273183,273303,273634,274186,275795,277124,277273,278499,278882,279481,279829,281561,282759,282237,283405,285784,290094,294021,297982,301371,304510,307604,310753,314772,319872,326783,333685,341088,347381,353185,358914,365961,372932,381566,393523,405353,415753
269220,1021,Villages of Palm Beach Lakes,Neighborhood,2 bd,FL,West Palm Beach,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,70153,70339,70552,70876,71179,71417,71784,72054,72406,72635,73011,73381,73799,74154,74631,75190,75825,76377,77072,77899,78808,79778,80492,81217,81819,82561,83348,84203,85147,86182,87241,88498,89553,90569,91482,92598,93599,94516,95515,96707,98288,99920,101647,103516,105288,107088,108630,110342,112176,113671,115048,116291,117968,119719,121737,123850,126000,128232,130208,132545,134500,136769,139987,144208,148656,152776,157462,161678,165243,167750,170727,173477,176773,179764,182733,186157,189196,191907,192695,192850,192297,191271,189932,188186,186231,184281,181795,179081,176303,173129,169215,165352,162438,159988,157028,153713,150474,147971,145002,141662,137838,134423,130945,126393,121922,117287,112783,109456,106598,105008,101679,98684,94917,92286,90139,88411,87233,86423,86202,85618,84697,83853,83453,83214,83339,83555,83437,83205,82191,81455,80244,79597,78512,77747,77084,77004,76290,74830,73197,72671,72829,72781,72883,72432,72487,72080,72324,72305,72398,73052,74078,74860,75713,76542,77728,78732,80833,83170,85403,87673,90007,92180,93769,95636,97895,99871,101470,102519,103947,105016,106410,106454,106647,106429,107216,108064,108290,108658,109324,110291,111133,111207,111845,112109,112889,113267,113958,114562,115505,116310,117186,118265,119462,120651,121710,122919,123906,124632,125242,125537,125502,125909,127114,128921,130033,131245,132059,132861,133975,135488,137350,138834,140337,141717,142678,143472,144279,145380,145989,146166,146201,146529,147049,147652,148226,149101,150140,151546,152918,153644,154953,155841,157285,158087,159111,159658,159483,159761,160581,161897,162503,162912,162875,162732,162353,162120,162016,162618,164108,166344,168389,170587,172302,174007,175982,179333,183098,187687,191243,195424,199763,205025,210190,214261,219467,225569,236481,247103,261896,273693
268962,1053,Downtown,Neighborhood,2 bd,FL,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,166777,166797,167020,167203,168046,169517,170896,172492,173750,175195,176643,178885,181854,184607,187355,190341,193207,196556,200778,206108,211991,216942,221054,224165,227846,230774,233191,236069,239760,243404,246071,247596,249617,251383,253941,257841,261970,267498,271746,277336,281184,285235,287930,291170,294879,297431,299785,299091,300529,303695,309320,313599,317386,321219,325743,329281,332657,336663,342397,350228,356155,361410,365726,371711,381157,392073,404479,417026,430319,442461,453449,461956,472760,479795,490867,501823,514055,522593,529494,534995,539005,540746,542441,545323,548642,553435,557731,562124,566726,569377,571974,571820,569033,566238,560589,558405,547880,537832,522647,511446,500501,490334,478052,460258,442681,429435,422379,415460,406187,396370,387480,379003,371919,367385,362640,358851,352068,349142,344384,342419,340100,339943,339373,337497,334592,330176,327540,327012,327354,325634,323547,322668,321697,320507,320241,321375,322742,323404,325381,327184,329180,330518,333338,335795,339940,342592,346102,349361,352875,357002,360676,364853,370376,376239,382091,387141,392471,399487,407966,416590,423755,427951,432632,436876,441206,445040,451554,457887,464313,466420,466965,466513,467553,470647,473853,475748,477862,480520,483838,485406,485623,483923,482307,479545,477087,474779,473814,474243,475040,475194,477921,480096,484023,483622,483136,480272,478001,476189,476669,476553,475921,472854,469076,465982,463846,464065,462852,461955,460636,458786,455499,451549,449292,447377,444853,443439,442291,442070,440448,439706,440224,440472,440024,437412,435636,433521,434430,433279,432537,429092,427586,426174,425543,424947,423472,421900,419320,418136,416960,417196,416877,419487,419268,418868,413635,409388,406011,405984,409537,412391,415058,416300,418566,421606,425802,429462,434669,439764,446533,453554,462794,471955,480782,490108,499769,510555,523253,536001,553971,574690
623403,1297,North Central,Neighborhood,2 bd,FL,Hollywood,Miami-Fort Lauderdale-West Palm Beach,Broward County,67270,67279,67442,67990,68847,69863,70760,71678,72489,73279,74100,75005,75806,76632,77517,78448,79348,80556,81838,83253,84408,86082,87253,88479,89234,90511,91158,91562,91645,92443,93437,94637,95545,96756,98208,99686,100975,101902,103361,104784,106625,108444,110846,113138,115322,117016,118954,120527,122155,123700,125390,127535,130073,132836,135379,138108,140723,142931,144574,146638,149456,152541,157053,161661,166912,170934,175136,179250,183121,187279,190918,194836,197374,199788,202055,206013,209407,212985,215689,217863,219918,221522,224101,225344,226214,225596,224602,222306,220730,218169,215217,211515,208698,206172,202446,198427,194539,191533,186735,183245,178631,176898,172650,167168,161454,155895,152409,149678,149135,148012,144444,138855,132570,126598,122872,119693,118135,114622,111946,108279,107018,106629,107011,106781,106765,106090,104991,103359,101182,100100,99404,99668,98378,97227,96099,95693,94680,93332,91997,91658,92492,92229,93391,93400,93799,92710,93129,94641,96235,97160,97497,98853,100534,102309,101390,100713,100592,102986,105037,107400,109891,112031,114625,116295,118267,119903,122075,124280,126465,128206,130277,130737,132250,132590,133861,134139,134788,135343,135611,136783,137851,139711,140490,141675,142217,144061,146100,147971,149722,151517,152857,154065,154578,156275,157667,159163,160970,163457,165782,168154,169237,171976,174276,176932,177585,177994,178724,180567,182120,183955,186020,188397,190083,192421,194787,197853,199058,199769,201315,203106,205715,208305,210951,213139,214018,215877,218955,222582,226243,228337,230151,230972,231340,232130,232762,233818,234015,235174,235934,237103,238813,240774,241824,242339,242891,243784,243646,245464,247434,250932,254761,259033,262663,264789,267326,270828,276230,283251,290740,298054,305844,312467,318622,323872,330261,336196,342581,351115,360221,369408
126149,1300,Shenandoah,Neighborhood,2 bd,FL,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,144839,145830,146422,147339,147926,148807,149897,150765,151978,153340,154950,155694,156112,156585,157792,159500,161021,162753,164795,167774,170780,173285,175546,177552,180168,182074,184052,185397,186730,188945,191893,195279,197068,197183,198044,199232,201931,203913,207650,212762,218220,221379,223831,226754,231852,237503,242717,246276,250480,255893,263164,267613,271816,278436,288977,297991,303472,308223,316013,324751,332083,337989,344172,350739,360396,371254,379736,386389,394134,403038,411065,414985,420349,423982,431175,440042,449267,456279,459326,461488,463825,467158,469972,472889,473830,477836,477418,478929,476958,473757,469433,463163,457783,454520,450754,448174,435911,420252,400360,385359,375535,368597,359058,346164,333000,321380,309396,295897,285562,277892,274724,271016,268281,264457,261926,256572,249615,239365,230163,223228,220039,218347,214916,212379,211403,213717,213577,214340,213114,210554,207296,204735,202451,200423,198934,199174,198079,197419,197238,197453,196563,196124,197990,201655,202253,200221,198362,199633,201880,201646,199549,199060,203757,212659,218161,220699,220086,223034,229079,235280,241365,244848,253313,264979,276099,284112,289932,296357,296591,295916,295310,300396,305290,308239,312599,316911,321733,325311,327741,332414,337469,341864,342454,341276,344355,347289,350332,351203,354098,356499,360620,364570,367862,368182,368001,370496,371744,378268,384664,391163,392462,393594,398537,402197,401068,399244,399853,403046,402553,399843,396728,395553,394069,394784,395461,395396,398035,401450,408312,412094,415968,416941,418507,417515,417539,416868,421337,424367,432244,435324,438684,436558,435033,433940,431302,426822,423595,424169,426406,427972,432457,441421,448095,448820,445008,442506,442964,444361,448491,452299,458256,466396,476203,484837,492873,496704,501612,506725,514721,523406,535696,552301,566744,580837,595556,611499,626310,640381,667110,694047
